,Age,F1,F10,F11,F12,F2,F3,F4,F5,F6,F7,F8,F9,path
0,34,151.92432326655268,82.85529554590944,40.22437072223753,17.72004514666935,94.93682109698007,39.81205847478876,68.74045388270287,10.44030650891055,31.38470965295043,64.40496875241847,46.09772228646444,128.94960255851896,./result/1023196_1922-03-07_1956.jpg
1,23,156.92354826475216,76.23647421018367,42.04759208325728,15.0,96.62815324738438,40.311288741492746,69.46221994724903,10.198039027185569,28.284271247461902,62.51399843235114,56.32051136131489,132.54433220624713,./result/10233725_1962-02-20_1985.jpg
2,37,165.0,91.00549433962765,41.773197148410844,18.027756377319946,100.0199980003999,43.01162633521314,72.50689622373861,10.0,35.014282800023196,74.00675644831355,57.0087712549569,148.0135128966271,./result/10253596_1977-10-05_2014.jpg
3,68,240.01041644062033,124.78781991845197,62.93647591023825,30.01666203960727,136.5283853270081,61.204574992397426,99.8624053385457,14.142135623730951,50.15974481593781,79.40403012442127,87.36704184073076,212.14381914163798,./result/1041338_1945-03-14_2013.jpg
4,43,217.91053209975877,110.85576214162258,53.23532661682466,27.16615541441225,139.71399357258383,57.48912940721924,101.5246275541063,14.317821063276353,47.29693436154187,81.25269226308751,70.3420215802759,181.1767093199344,./result/1045735_1968-07-19_2011.jpg
5,32,193.82982226685345,97.01546268507923,52.08646657242167,13.038404810405298,129.40247292845683,50.635955604688654,91.57647077715978,14.142135623730951,45.39823785126467,111.46299834474219,70.03570517957252,167.0359242797788,./result/10531315_1982-01-07_2014.jpg
6,56,158.0,87.09190547921202,38.07886552931954,18.027756377319946,100.07996802557443,42.01190307520001,73.04279567486448,10.04987562112089,36.0,70.00714249274856,49.0,136.0588108135596,./result/10751203_1952-06-28_2008.jpg
7,32,160.31219541881399,79.22752047110903,39.45883931389772,15.033296378372908,96.00520819205592,42.01190307520001,70.01606958406049,11.0,38.01315561749642,75.1065909225016,58.215118311311535,137.44089638822936,./result/10837837_1953-03-19_1985.jpg
8,78,162.01234520862909,82.09750300709517,39.293765408777,19.026297590440446,102.0,50.0,76.50163396947806,10.04987562112089,39.01281840626232,81.02468759581859,56.0,138.05795884337854,./result/1088033_1928-05-07_2006.jpg
9,55,205.15603817582362,100.12492197250393,53.85164807134504,14.317821063276353,129.0348790056394,54.037024344425184,94.03323880415903,13.152946437965905,43.04648650006177,96.02083107326243,76.10519036176179,176.22996340009834,./result/1095190_1957-09-04_2012.jpg
10,24,159.11316727411344,59.53990258641679,44.721359549995796,20.223748416156685,112.0044641967453,45.0,80.00624975587844,13.0,32.01562118716424,61.07372593840988,62.0,121.26417442921878,./result/1104576_1948-11-18_1972.jpg
11,63,208.290662296705,107.01868995647442,57.706152185014034,22.02271554554524,130.18832512940628,59.07622195096772,95.63080047767038,13.038404810405298,44.04543109109048,81.2219182240853,79.1012010022604,186.09674903124989,./result/1111035_1942-08-07_2005.jpg
12,32,209.0,102.04410811016969,54.74486277268398,22.02271554554524,138.0,59.00847396772772,99.0,14.0,39.01281840626232,87.00574693662483,77.00649323271382,179.0111728356641,./result/113137_1926-06-01_1958.jpg
13,57,250.19992006393608,109.01834707974616,59.841457201508724,21.02379604162864,152.08221460775746,69.06518659932803,111.04053313993049,13.152946437965905,47.095647357266465,86.20904824900923,87.05170877128145,196.0637651377735,./result/113296_1953-05-11_2010.jpg
14,29,135.03332921912278,76.05918747922567,35.17101079013795,15.132745950421556,85.0235261559999,36.013886210738214,61.518289963229634,8.06225774829855,30.0,67.06713054842886,46.09772228646444,122.14745187681976,./result/1151537_1983-10-15_2012.jpg
15,50,163.88410539158457,78.43468620451031,41.677331968349414,23.08679276123039,103.58088626768937,44.9221548904324,76.04275113381945,10.44030650891055,31.953090617340916,60.40695324215582,55.97320787662612,134.40610105199838,./result/1156637_1954-12-04_2004.jpg
16,53,120.0,57.0,29.614185789921695,13.152946437965905,74.00675644831355,35.0,55.00227268031749,8.0,25.019992006393608,49.01020301937138,43.01162633521314,100.00499987500625,./result/1159959_1957-02-18_2010.jpg
17,57,134.45073447177595,68.0294054067798,34.36568055487916,16.0312195418814,85.58621384311844,37.21558813185679,61.4593361500106,9.055385138137417,28.160255680657446,53.23532661682466,47.095647357266465,115.10864433221339,./result/11632935_1955-10-15_2012.jpg
18,46,131.03434664239754,62.0,34.20526275297414,14.035668847618199,82.02438661763951,36.013886210738214,60.01874707122767,8.06225774829855,29.017236257093817,53.009433122794285,50.00999900019995,112.0044641967453,./result/11673465_1968-09-09_2014.jpg
19,23,154.0519392932137,96.04686356149273,41.97618372363071,19.1049731745428,101.01980003939822,45.044422518220834,74.02702209328699,11.0,33.06055050963308,62.07253821135398,58.0,154.02921800749363,./result/11856117_1945-09-30_1968.jpg
20,31,205.0609665440988,101.40019723846694,53.85164807134504,19.6468827043885,127.251719045363,60.07495318350236,94.65991759979511,12.165525060596439,39.11521443121589,91.35097153287424,78.16009211867653,179.5466513193716,./result/12209_1912-08-23_1943.jpg
21,47,175.34537347760278,82.09750300709517,48.05205510693585,15.033296378372908,122.20065466273084,51.03920062069938,88.61433292645158,14.142135623730951,41.0,97.02061636580135,73.0,155.05160431288675,./result/12271112_1966-06-30_2013.jpg
